,initial run,soil run,Diff,ratio,cat
10923,2788.553,2788.553,0.0,1.0,3
10924,2966.16,2966.16,0.0,1.0,3
10925,3026.845,3026.845,0.0,1.0,3
10926,1543.369,1232.095,311.2739999999999,1.2526379865188966,3
10927,1382.487,1319.25,63.23700000000008,1.0479340534394543,3
10928,3721.577,3721.577,0.0,1.0,3
10929,2339.652,2432.391,-92.73900000000003,0.9618733172421704,3
10930,1386.635,1386.635,0.0,1.0,3
10931,2105.442,2105.442,0.0,1.0,3
10932,666.461,693.715,-27.25400000000002,0.9607129729067412,2
10933,1770.285,1770.285,0.0,1.0,3
10934,1164.267,1182.238,-17.971000000000004,0.9847991690336464,3
10935,1648.905,1648.905,0.0,1.0,3
10936,2191.184,2191.184,0.0,1.0,3
10937,1287.042,1334.155,-47.113000000000056,0.9646870116290835,3
10938,1186.593,1232.44,-45.84699999999998,0.9627998117555419,3
10939,763.7689999999999,788.195,-24.42600000000016,0.9690102068650522,2
10940,1787.524,1787.524,0.0,1.0,3
10941,1812.455,1812.455,0.0,1.0,3
10942,1838.087,1838.087,0.0,1.0,3
10943,2151.836,2151.836,0.0,1.0,3
10944,2368.673,2368.673,0.0,1.0,3
10945,2429.4970000000008,2429.4970000000008,0.0,1.0,3
10946,1720.286,1807.562,-87.27599999999984,0.951716179030097,3
10947,2012.778,2012.778,0.0,1.0,3
10948,1941.268,1941.268,0.0,1.0,3
10949,2129.731,2129.731,0.0,1.0,3
10950,2094.242,2094.242,0.0,1.0,3
10951,1144.767,1144.767,0.0,1.0,3
10952,2367.555,2431.809,-64.25400000000036,0.9735776946298001,3
10953,1592.765,1660.781,-68.01599999999985,0.9590457742471765,3
10954,1870.458,1870.458,0.0,1.0,3
10955,985.852,1047.762,-61.90999999999997,0.9409121537142977,2
10956,2979.455,2985.896,-6.441000000000258,0.9978428585590388,3
10957,1334.764,1334.764,0.0,1.0,3
10958,913.435,997.305,-83.87,0.915903359553998,2
10959,1620.9520000000002,1759.213,-138.26099999999974,0.9214074702722185,3
10960,1739.5479999999998,1881.327,-141.77900000000022,0.9246388320584352,3
10961,1913.137,2068.483,-155.34600000000023,0.9248985850983545,3
10962,3036.103,3300.088,-263.9850000000001,0.9200066786097825,3
10963,1678.187,1678.187,0.0,1.0,3
10964,1776.0839999999996,1783.629,-7.5450000000003,0.9957698602119609,3
10965,2489.043,2358.52,130.52300000000014,1.0553410613435545,3
10966,3380.265,3380.265,0.0,1.0,3
10967,1221.305,1341.273,-119.96799999999985,0.9105566130086866,3
10968,3428.482,3428.482,0.0,1.0,3
10969,3202.523,3202.942,-0.41899999999986903,0.9998691827700907,3
10970,1597.644,1597.644,0.0,1.0,3
10971,1839.197,1839.197,0.0,1.0,3
10972,2368.824,2370.0170000000007,-1.1930000000006658,0.9994966280832582,3
10973,1538.658,1588.1729999999998,-49.51499999999987,0.9688226660445682,3
10974,1748.499,1549.86,198.63900000000012,1.1281657698114669,3
10975,2256.99,2463.271,-206.2810000000004,0.9162572855361832,3
10976,3590.233,3590.233,0.0,1.0,3
10977,3479.795,3479.795,0.0,1.0,3
10978,3658.309,3658.309,0.0,1.0,3
10979,3759.757,3759.757,0.0,1.0,3
10980,1428.882,1127.013,301.86900000000014,1.2678487293403005,3
10981,3649.297,3649.297,0.0,1.0,3
10982,3393.0840000000007,3393.0840000000007,0.0,1.0,3
10983,3486.926,3486.926,0.0,1.0,3
10984,3495.197,3495.197,0.0,1.0,3
10985,3288.616,3288.616,0.0,1.0,3
10986,3672.908,3672.908,0.0,1.0,3
10987,1503.7020000000002,1445.111,58.59100000000012,1.0405442903693904,3
10988,3779.634,3779.634,0.0,1.0,3
10989,3683.075,3705.131,-22.05600000000004,0.99404717404054,3
10990,3218.2140000000004,3315.375,-97.1609999999996,0.9706938129170909,3
10991,1627.411,1627.411,0.0,1.0,3
10992,1942.036,1942.036,0.0,1.0,3
10993,2569.048,2569.048,0.0,1.0,3
10994,628.149,651.427,-23.27800000000002,0.9642661418700791,2
10995,3046.023,3129.792,-83.76899999999978,0.973234962578983,3
10996,1977.293,1977.293,0.0,1.0,3
10997,904.327,935.532,-31.20500000000004,0.9666446471098796,2
10998,954.85,970.208,-15.357999999999947,0.9841704046967249,2
10999,2170.424,2170.424,0.0,1.0,3
11000,1018.496,1060.009,-41.513000000000034,0.9608371249678068,3
11001,2188.027,2188.027,0.0,1.0,3
11002,1818.329,1903.049,-84.72000000000003,0.9554819660450151,3
11003,2301.349,2301.349,0.0,1.0,3
11004,2126.664,2126.664,0.0,1.0,3
11005,2380.821,2380.821,0.0,1.0,3
11006,2406.458,2406.458,0.0,1.0,3
11007,1673.1429999999998,1744.186,-71.04300000000012,0.9592686789138314,3
11008,1499.47,1572.55,-73.07999999999993,0.9535277097707545,3
11009,2395.572,2401.144,-5.571999999999662,0.9976794394671874,3
11010,1336.628,1336.628,0.0,1.0,3
11011,1528.642,1528.642,0.0,1.0,3
11012,1622.487,1770.723,-148.23599999999988,0.9162850428892606,3
11013,4904.037,5310.7469999999985,-406.7099999999982,0.9234175531238829,3
11014,4808.602,5184.577,-375.97500000000036,0.9274820298743754,3
11015,2694.43,2719.148,-24.718000000000302,0.9909096525823529,3
11016,1681.884,1681.884,0.0,1.0,3
11017,3356.917,3320.219,36.697999999999865,1.011052885366899,3
11018,3696.362,3696.362,0.0,1.0,3
11019,3042.7209999999995,3042.7209999999995,0.0,1.0,3
11020,1465.68,1606.706,-141.02599999999984,0.9122266301364408,3
11021,2979.443,2979.861,-0.4179999999996653,0.9998597250005957,3
11022,2458.244,2459.246,-1.0019999999999527,0.9995925580442135,3
11023,1769.72,1835.475,-65.75499999999988,0.964175485909642,3
11024,3222.437,3499.053,-276.616,0.9209454672449946,3
11025,2140.511,1984.853,155.6579999999999,1.0784229361066033,3
11026,1815.55,1440.626,374.924,1.2602507521035995,3
11027,1624.3629999999996,1564.392,59.97099999999955,1.0383350208899045,3
11028,3595.752,3595.752,0.0,1.0,3
11029,3338.307,3338.307,0.0,1.0,3
11030,3600.297,3624.33,-24.0329999999999,0.9933689813013716,3
11031,5398.939,5550.231,-151.29199999999946,0.9727413147308644,3
11032,5077.314,5217.767,-140.45299999999952,0.9730817800028251,3
11033,3677.984,3781.975,-103.99099999999999,0.9725035199862506,3
11034,4632.5790000000015,4740.519,-107.93999999999869,0.9772303412347891,3
11035,2092.798,2092.798,0.0,1.0,3
11036,1207.413,1223.391,-15.978000000000065,0.9869395802323214,3
11037,1882.424,1882.424,0.0,1.0,3
11038,1112.748,1158.888,-46.13999999999987,0.9601859713794604,3
11039,2371.038,2371.038,0.0,1.0,3
11040,1818.303,1896.589,-78.28599999999983,0.9587227385585386,3
11041,2247.717,2247.717,0.0,1.0,3
11042,2849.524000000001,2849.524000000001,0.0,1.0,3
11043,2630.864,2630.864,0.0,1.0,3
11044,2684.949,2684.949,0.0,1.0,3
11045,2590.655,2590.655,0.0,1.0,3
11046,1560.187,1624.027,-63.840000000000146,0.9606903087202368,3
11047,1785.707,1785.707,0.0,1.0,3
11048,3175.858,3181.417,-5.558999999999742,0.9982526654003547,3
11049,1541.717,1541.717,0.0,1.0,3
11050,1613.665,1766.87,-153.20499999999993,0.9132901684900417,3
11051,2216.326,2246.542,-30.215999999999894,0.9865499955042016,3
11052,2202.167,2202.167,0.0,1.0,3
11053,3447.3190000000004,3447.3190000000004,0.0,1.0,3
11054,1817.367,1987.772,-170.40499999999997,0.9142733673680885,3
11055,3102.9640000000004,3103.482,-0.5179999999995744,0.9998330907026367,3
11056,2641.169000000001,2642.301,-1.1319999999991524,0.9995715855233755,3
11057,3529.9120000000007,3737.99,-208.07799999999907,0.944334254505764,3
11058,3211.024000000001,3474.825,-263.800999999999,0.9240822199679123,3
11059,2327.876,2197.644,130.23200000000043,1.0592598255222412,3
11060,1960.432,1562.948,397.4839999999999,1.2543168422749829,3
11061,1638.432,1578.369,60.0630000000001,1.0380538391212701,3
11062,3172.548,3172.548,0.0,1.0,3
11063,6765.986999999999,6765.986999999999,0.0,1.0,3
11064,6601.398,6601.398,0.0,1.0,3
11065,3914.365,3941.974,-27.60900000000038,0.9929961486301024,3
11066,3938.114,3962.27,-24.15599999999995,0.9939034947138887,3
11067,4842.791,4976.285,-133.4939999999997,0.9731739641117823,3
11068,5326.183000000001,5469.258000000002,-143.07500000000073,0.9738401443120802,3
11069,5414.941999999999,5554.455,-139.51300000000083,0.9748826842597517,3
11070,1814.094,1814.094,0.0,1.0,3
11071,1105.597,1120.446,-14.848999999999933,0.9867472417233852,3
11072,1117.02,1162.9589999999996,-45.93899999999962,0.9604981774937899,3
11073,4989.988,4989.988,0.0,1.0,3
11074,5302.821999999999,5302.821999999999,0.0,1.0,3
11075,1810.757,1877.211,-66.45399999999995,0.9645996108056047,3
11076,3050.168,3055.956,-5.788000000000011,0.9981059936726837,3
11077,3398.8720000000008,3405.019,-6.146999999999025,0.9981947237298826,3
11078,1696.101,1859.231,-163.12999999999988,0.9122594233852599,3
11079,4940.558,5303.7040000000015,-363.14600000000155,0.9315297384620255,3
11080,4854.793,5205.398,-350.6050000000005,0.9326458802958005,3
11081,4799.127,5142.822,-343.6949999999997,0.9331699599947267,3
11082,3008.629000000001,3083.177,-74.54799999999932,0.9758210443318696,3
11083,3520.3190000000004,3520.3190000000004,0.0,1.0,3
11084,2957.896,3036.894,-78.99799999999959,0.9739872382770028,3
11085,3063.547,3149.039,-85.49200000000019,0.9728514000620506,3
11086,2837.005,2926.045,-89.03999999999996,0.9695698459866475,3
11087,3180.69,3281.4,-100.71000000000004,0.9693088315962699,3
11088,1732.058,1897.108,-165.04999999999995,0.9129991545025375,3
11089,2544.136,2544.136,0.0,1.0,3
11090,3178.67,3179.226,-0.55600000000004,0.9998251146662741,3
11091,3505.734000000001,3764.571,-258.8369999999991,0.93124395847495,3
11092,2544.17,2428.089,116.08100000000013,1.0478075556538498,3
11093,1900.743,1500.457,400.28599999999983,1.2667760555617387,3
11094,2421.717,2250.229,171.48800000000028,1.0762091324927376,3
11095,4203.559,4229.777,-26.217999999999847,0.9938015644796404,3
11096,4926.719,5055.656,-128.9369999999999,0.9744964847291825,3
11097,1951.905,1951.905,0.0,1.0,3
11098,1236.539,1251.585,-15.04600000000005,0.9879784433338527,3
11099,1271.347,1322.1029999999996,-50.75599999999963,0.961609647659827,3
11100,5031.526,5031.526,0.0,1.0,3
11101,4621.2840000000015,4621.2840000000015,0.0,1.0,3
11102,4941.882000000001,4941.882000000001,0.0,1.0,3
11103,4604.845,4604.845,0.0,1.0,3
11104,1858.871,1929.823,-70.952,0.9632339338892738,3
11105,3345.587,3358.776,-13.18899999999985,0.9960732719300126,3
11106,1752.9620000000002,1917.436,-164.4739999999997,0.9142219088407646,3
11107,4855.88,5192.145,-336.2650000000003,0.9352358225742925,3
11108,2801.648,2801.648,0.0,1.0,3
11109,2367.493,2462.424,-94.93100000000004,0.9614481502779375,3
11110,2021.269,2205.346,-184.077,0.9165314649039198,3
11111,2650.698,2650.698,0.0,1.0,3
11112,3421.072,3421.072,0.0,1.0,3
11113,2538.983,2540.085,-1.1019999999998618,0.9995661562506767,3
11114,2759.773,2760.972,-1.1990000000000691,0.9995657326477776,3
11115,2557.779,2559.018,-1.2390000000000327,0.9995158299003758,3
11116,3654.427,3921.551,-267.1239999999998,0.9318830738144168,3
11117,2068.648,1642.053,426.595,1.2597936851002982,3
11118,2655.759,2454.547,201.212,1.0819752076452396,3
11119,5962.001,6090.529,-128.52800000000025,0.9788970711739489,3
11120,6195.143,6324.749,-129.60599999999977,0.9795081196107546,3
11121,1901.999,1901.999,0.0,1.0,3
11122,1106.414,1153.917,-47.50299999999993,0.9588332609711098,3
11123,4287.294,4287.294,0.0,1.0,3
11124,1702.7379999999996,1766.382,-63.64400000000046,0.9639692886363196,3
11125,3005.223,3020.575,-15.351999999999862,0.9949175239813612,3
11126,1776.245,1938.335,-162.09000000000015,0.9163766841129113,3
11127,4403.735,4712.792,-309.0570000000007,0.9344216761529045,3
11128,2821.253,2821.253,0.0,1.0,3
11129,1951.43,1951.43,0.0,1.0,3
11130,2701.301,2702.175,-0.874000000000251,0.9996765568477244,3
11131,2932.691,2933.57,-0.8790000000003602,0.9997003650841806,3
11132,4737.412,4738.73,-1.3179999999993015,0.9997218664072443,3
11133,3564.744,3817.381,-252.63699999999972,0.9338192860497814,3
11134,2878.655,2812.973,65.68200000000024,1.0233496731038656,3
11135,2193.836,1745.708,448.1279999999997,1.256702724625195,3
11136,3079.415,2780.467,298.94799999999987,1.1075171904575742,3
11137,7536.34,7661.175999999998,-124.83599999999751,0.9837053736919766,3
11138,8392.671,8524.903,-132.23199999999997,0.9844887384642382,3
11139,9262.756,9398.127,-135.371000000001,0.985595959705588,3
11140,5763.72,5897.906,-134.1859999999997,0.9772485353276231,3
11141,8690.874,8814.511,-123.63700000000063,0.9859734703377192,3
11142,5701.59,5832.856,-131.26599999999962,0.9774954156248672,3
11143,1899.337,1899.337,0.0,1.0,3
11144,2152.926,2234.885,-81.95900000000029,0.9633274195316537,3
11145,5048.237,5048.237,0.0,1.0,3
11146,4884.728,4884.728,0.0,1.0,3
11147,4802.848,4802.848,0.0,1.0,3
11148,1862.106,1930.123,-68.01700000000005,0.9647602769357185,3
11149,2801.7490000000007,2830.783,-29.033999999999196,0.989743473802125,3
11150,3377.367,3537.128,-159.76099999999997,0.9548331301553125,3
11151,4345.885,4647.346,-301.46099999999933,0.9351326542073692,3
11152,2350.547,2350.547,0.0,1.0,3
11153,3994.486,3995.138,-0.6520000000000437,0.9998368016323842,3
11154,3666.673,3917.913,-251.24000000000024,0.9358740227258746,3
11155,2963.845,2911.726,52.11899999999969,1.017899692484801,3
11156,2419.254,1916.248,503.00599999999986,1.262495251136596,3
11157,3267.86,2944.742,323.11799999999994,1.1097271000311741,3
11158,4889.178,5009.2,-120.02199999999993,0.9760396869759642,3
11159,2287.774,2287.774,0.0,1.0,3
11160,4854.926,4854.926,0.0,1.0,3
11161,5223.077,5223.077,0.0,1.0,3
11162,2449.915,2523.902,-73.98700000000008,0.9706854703550296,3
11163,3170.342,3208.533,-38.1909999999998,0.9880970524535668,3
11164,4766.295,5030.184,-263.8890000000001,0.9475388971854707,3
11165,4424.9,4424.9,0.0,1.0,3
11166,4170.933,4172.167,-1.2340000000003783,0.9997042304394813,3
11167,6055.233,6483.779,-428.5460000000003,0.933904903297907,3
11168,3137.544000000001,3100.802,36.742000000000644,1.0118491925637305,3
11169,2413.957000000001,1910.445,503.51200000000085,1.2635574434228678,3
11170,3506.98,3163.082000000001,343.89799999999923,1.1087224422256519,3
11171,14609.066,14877.324,-268.2579999999998,0.9819686658702869,-1
11172,12891.281,13132.012,-240.73099999999977,0.9816683840983392,-1
11173,12405.406,12635.272,-229.86599999999999,0.9818075938531438,-1
11174,14534.964,14773.632,-238.66799999999967,0.9838450016894965,-1
11175,2398.986,2398.986,0.0,1.0,3
11176,2317.39,2317.39,0.0,1.0,3
11177,2184.354,2255.711,-71.35699999999997,0.9683660717175205,3
11178,5288.584,5288.584,0.0,1.0,3
11179,4911.616,4911.616,0.0,1.0,3
11180,5063.504,5063.504,0.0,1.0,3
11181,2383.502,2453.472,-69.97000000000025,0.971481231495611,3
11182,3042.349,3085.554,-43.20499999999993,0.9859976522854567,3
11183,4889.977,5165.688,-275.71100000000024,0.9466264706656693,3
11184,4380.133,4381.7159999999985,-1.5829999999987194,0.9996387260151048,3
11185,5889.201,6305.17,-415.96900000000005,0.934027314093038,3
11186,3194.376,3174.217,20.159000000000106,1.0063508575500668,3
11187,2602.113,2065.016,537.0969999999998,1.260093384264335,3
11188,3656.007,3254.1,401.90700000000015,1.1235078823637872,3
11189,14101.949,14347.596,-245.64699999999903,0.9828788739242449,-1
11190,14216.805,14456.584,-239.77900000000045,0.9834138548913076,-1
11191,14105.763,14345.456,-239.6929999999993,0.9832913641783154,-1
11192,12516.722,12738.345,-221.6229999999996,0.9826019000113437,-1
11193,13058.718,13281.611,-222.89300000000003,0.9832179243918527,-1
11194,2585.088,2585.088,0.0,1.0,3
11195,2732.578,2808.75,-76.17200000000003,0.9728804628393414,3
11196,2275.005,2342.637,-67.63200000000006,0.9711299702002487,3
11197,4237.2159999999985,4368.157,-130.94100000000162,0.9700237422784938,3
11198,4742.383,5016.988,-274.6050000000005,0.9452649677455875,3
11199,5050.311,5050.311,0.0,1.0,3
11200,4286.225,4287.59,-1.3649999999997817,0.9996816393358507,3
11201,5886.561,6288.979,-402.4180000000006,0.9360121889419569,3
11202,3411.153,3396.808,14.3449999999998,1.0042230823761602,3
11203,2769.843,2186.471,583.3719999999998,1.266809850210682,3
11204,4864.709,4251.388,613.3209999999999,1.1442637086993706,3
11205,11420.45,11627.938,-207.48799999999937,0.9821560796075797,-1
11206,14128.904,14365.455,-236.55099999999948,0.9835333444015523,-1
11207,16018.61,16274.76,-256.14999999999964,0.9842609046154905,-1
11208,13650.345,13874.087,-223.7420000000002,0.9838733892904088,-1
11209,3404.012,3404.012,0.0,1.0,3
11210,3158.805,3158.805,0.0,1.0,3
11211,2629.006,2700.958,-71.95200000000023,0.9733605631779538,3
11212,2609.6910000000007,2680.485,-70.79399999999941,0.973589107941287,3
11213,3688.115,3809.783,-121.66800000000012,0.9680643228236359,3
11214,4496.623,4755.328,-258.70500000000084,0.9455968126699145,3
11215,4534.835,4542.886,-8.051000000000386,0.9982277785531047,3
11216,5459.849,5847.616,-387.7669999999998,0.9336880191859384,3
11217,3832.296,3840.649,-8.353000000000065,0.997825107162878,3
11218,3821.219,3020.863,800.3560000000002,1.2649428325614238,3
11219,4965.688,4331.895,633.7929999999997,1.1463084862398556,3
11220,2710.37,2780.97,-70.59999999999991,0.9746131745398189,3
11221,2808.183,2808.183,0.0,1.0,3
11222,2898.295,2898.295,0.0,1.0,3
11223,3033.718,3106.4,-72.68200000000024,0.9766024980685036,3
11224,3563.978,3687.339,-123.36099999999988,0.9665447087994893,3
11225,4372.66,4627.316,-254.65599999999995,0.9449668014892435,3
11226,3771.477,3783.129,-11.652000000000044,0.99692000986485,3
11227,5157.377,5522.851,-365.47399999999925,0.9338251203952452,3
11228,3334.716,3350.629000000001,-15.91300000000092,0.9952507424725325,3
11229,3887.007,3071.803,815.2040000000002,1.2653829037864734,3
11230,4780.044,4155.707,624.3369999999995,1.1502360488841008,3
11231,3029.156,3103.2,-74.04399999999987,0.9761394689352927,3
11232,2520.054,2520.054,0.0,1.0,3
11233,2476.693,2537.096,-60.40299999999979,0.9761920715652858,3
11234,4078.736,4225.071,-146.33500000000004,0.9653650790720439,3
11235,4418.38,4668.996,-250.61599999999999,0.946323363738157,3
11236,4150.0790000000015,4177.355,-27.27599999999802,0.9934705094491615,3
11237,5418.167,5793.398,-375.23099999999977,0.9352312753240845,3
11238,3840.171,3024.585,815.5859999999998,1.2696522002192034,3
11239,5230.429,4533.874,696.5550000000003,1.1536335151792927,3
11240,3030.907,3101.895,-70.98799999999983,0.9771146347635882,3
11241,3477.335,3477.335,0.0,1.0,3
11242,3364.6420000000007,3364.6420000000007,0.0,1.0,3
11243,3602.379000000001,3602.379000000001,0.0,1.0,3
11244,4197.416,4197.416,0.0,1.0,3
11245,2654.68,2718.381,-63.70100000000002,0.9765665666438957,3
11246,3263.195,3388.472,-125.27700000000004,0.9630284682889515,3
11247,4083.382,4315.115,-231.73299999999972,0.9462973756203485,3
11248,4527.213,4564.178,-36.965000000000146,0.9919010608262867,3
11249,5660.099,6042.484,-382.3850000000002,0.9367172507200681,3
11250,4595.923,3632.418,963.5049999999997,1.2652516863422656,3
11251,5273.569,4568.567,705.0020000000004,1.1543157843586402,3
11252,6031.596,5213.696,817.8999999999996,1.15687527619562,3
11253,2357.513,2414.783,-57.26999999999998,0.9762835832453682,3
11254,2830.118,2944.494,-114.3760000000002,0.961155974506995,3
11255,4376.262,4611.09,-234.82800000000043,0.9490732126243469,3
11256,8239.103000000001,8403.173,-164.0699999999997,0.9804752323913837,3
11257,5615.951999999998,5985.298000000002,-369.3460000000032,0.9382911260224632,3
11258,4753.959,3767.697,986.2619999999997,1.2617678650910622,3
11259,6178.347,5342.960999999998,835.3860000000013,1.1563526291881976,3
11260,5629.047,5629.047,0.0,1.0,3
11261,5436.063,5436.063,0.0,1.0,3
11262,4044.028,4107.458,-63.429999999999836,0.9845573588336144,3
11263,3318.9120000000007,3443.467,-124.55499999999938,0.9638286064597107,3
11264,4383.676,4613.901,-230.22499999999945,0.9501018769150011,3
11265,6754.053000000001,6900.376,-146.3229999999994,0.9787949236389438,3
11266,5550.576999999998,5913.807,-363.2300000000014,0.9385793280030948,3
11267,4955.068,3930.781,1024.2870000000003,1.2605810397475719,3
11268,6039.945,5203.21,836.7349999999997,1.1608113068663382,3
11269,5449.137,5449.137,0.0,1.0,3
11270,2920.9240000000004,2973.001,-52.07699999999977,0.9824833560432709,3
11271,3307.752,3433.952,-126.20000000000027,0.963249340701326,3
11272,4887.093,5135.861,-248.76800000000003,0.9515625520238963,3
11273,5922.696,6060.51,-137.8140000000003,0.9772603295762238,3
11274,7124.894,7285.459,-160.5649999999996,0.9779608944336933,3
11275,6500.911,6889.174,-388.2629999999999,0.9436415744470963,3
11276,5620.219,4470.407,1149.812,1.2572052164377874,3
11277,6393.102,5513.863,879.2389999999996,1.1594597109141085,3
11278,6324.276999999999,6324.276999999999,0.0,1.0,3
11279,5382.088000000002,5382.088000000002,0.0,1.0,3
11280,6701.058000000001,6701.058000000001,0.0,1.0,3
11281,6901.93,6901.93,0.0,1.0,3
11282,5079.242,5079.242,0.0,1.0,3
11283,5837.664000000002,5837.664000000002,0.0,1.0,3
11284,3852.703,3915.048,-62.3449999999998,0.9840755464556246,3
11285,3342.503,3464.118,-121.61499999999978,0.9648929395592183,3
11286,4250.105,4474.169,-224.0640000000003,0.9499205327290944,3
11287,6596.087,6751.647,-155.5599999999995,0.9769596959082726,3
11288,7408.75,7603.941999999999,-195.1919999999991,0.9743301566476968,3
11289,7747.685,7966.4540000000015,-218.76900000000114,0.9725387230002205,3
11290,5917.933000000001,6273.981,-356.04799999999886,0.9432500672220718,3
11291,5639.6280000000015,5987.629,-348.0009999999984,0.9418799995791325,3
11292,5942.8,6298.161,-355.3609999999999,0.9435770219275119,3
11293,7081.634,7293.165,-211.53099999999995,0.9709959941945644,3
11294,5450.648,4328.34,1122.308,1.2592929390944334,3
11295,6697.877,5778.351,919.5260000000007,1.1591329429451414,3
11296,5995.252,5995.252,0.0,1.0,3
11297,3646.555,3705.44,-58.88500000000022,0.9841084999352303,3
11298,4061.626,4273.011,-211.38500000000022,0.9505301998988535,3
11299,2570.558,2670.649000000001,-100.0910000000008,0.9625218439413039,3
11300,6351.304,6719.288000000001,-367.9840000000013,0.9452346736737581,3
11301,7810.477,8046.523,-236.04600000000028,0.9706648449274301,3
11302,6089.566999999999,6294.0340000000015,-204.46700000000237,0.9675141570573018,3
11303,6326.746,6538.2069999999985,-211.46099999999842,0.9676576468135686,3
11304,10135.052,10550.1,-415.0480000000007,0.9606593302433152,-1
11305,8160.302,8535.553,-375.2510000000002,0.9560367090450964,3
11306,5299.213000000002,4227.143,1072.0700000000015,1.2536157399927095,3
11307,7174.126,6164.959,1009.1670000000004,1.1636940326772653,3
11308,7801.948,6661.106,1140.8420000000006,1.1712691556026882,3
11309,6892.038000000001,6892.038000000001,0.0,1.0,3
11310,5717.816999999999,5717.816999999999,0.0,1.0,3
11311,4985.7959999999985,4985.7959999999985,0.0,1.0,3
11312,6063.151999999999,6281.52,-218.3680000000013,0.9652364395878702,3
11313,6150.443,6504.748000000001,-354.3050000000012,0.9455313257331412,3
11314,5638.075,4542.473,1095.6019999999999,1.241190646592726,3
11315,7654.805,6521.1280000000015,1133.6769999999988,1.1738467639340922,3
11316,7107.138000000001,7107.138000000001,0.0,1.0,3
11317,5793.031,6003.101,-210.0699999999997,0.9650064191823526,3
11318,5813.182,6153.923000000002,-340.7410000000018,0.9446302789293916,3
11319,8185.355,8571.634,-386.27900000000045,0.9549351967197852,3
11320,9274.595,8195.201,1079.3940000000002,1.1317104973996368,3
11321,7935.235,6781.307,1153.9279999999999,1.1701630673850925,3
11322,6766.607,6766.607,0.0,1.0,3
11323,6406.767,6624.61,-217.84299999999985,0.9671161019290192,3
11324,4943.081,5245.75,-302.66899999999987,0.9423020540437498,3
11325,6259.194,6583.406999999998,-324.2129999999979,0.9507530067638233,3
11326,9655.804,8604.523000000001,1051.280999999999,1.1221777197876046,3
11327,8238.346,7057.146,1181.1999999999998,1.1673764436785068,3
11328,5112.3290000000015,5112.3290000000015,0.0,1.0,3
11329,5539.852,5539.852,0.0,1.0,3
11330,5045.268,5045.268,0.0,1.0,3
11331,6175.453,6386.161999999998,-210.708999999998,0.967005378191158,3
11332,8374.567,8936.03,-561.4630000000016,0.9371686308125643,3
11333,8871.826,7890.28,981.5459999999994,1.1243993876009468,3
11334,9379.03,8114.208,1264.822000000001,1.155877443614953,3
11335,9424.206,8185.049,1239.1570000000002,1.1513927405932451,3
11336,5291.379,5291.379,0.0,1.0,3
11337,11877.013,12085.419,-208.40599999999904,0.9827555834017837,-1
11338,8497.089,9047.197,-550.1080000000002,0.9391957531155782,3
11339,8646.44,7699.148,947.2920000000004,1.123038549200509,3
11340,9835.341,8848.739,986.6020000000008,1.1114963386308492,3
11341,12720.82,11632.901000000002,1087.918999999998,1.0935208680964446,-1
11342,5101.129,5101.129,0.0,1.0,3
11343,10611.624,10804.241000000002,-192.617000000002,0.9821720933474177,-1
11344,7536.654,8037.584,-500.9299999999994,0.9376765455888237,3
11345,9064.092,8137.541999999998,926.5500000000029,1.113861163481553,3
11346,11596.587,10582.015,1014.5720000000001,1.0958770139713467,-1
11347,6023.038000000001,6023.038000000001,0.0,1.0,3
11348,10727.869,10924.698,-196.82899999999972,0.9819831175195873,-1
11349,10590.71,10781.135,-190.4250000000011,0.9823372029011787,-1
11350,7051.103,7527.887,-476.78399999999965,0.9366642990257426,3
11351,8909.882,8014.486999999999,895.3950000000004,1.111722060314029,3
11352,11778.306,10767.582,1010.7240000000002,1.0938673139429076,-1
11353,6030.161,6030.161,0.0,1.0,3
11354,9675.362,9852.771,-177.40900000000147,0.9819939994545696,3
11355,6616.7159999999985,7072.585,-455.8690000000015,0.9355442175668441,3
11356,8870.103000000001,7988.007,882.0960000000014,1.110427544692938,3
11357,11852.845,10898.418,954.4269999999997,1.0875748204922953,-1
11358,12626.748,11801.646,825.101999999999,1.069914145874228,-1
11359,5731.15,5731.15,0.0,1.0,3
11360,10427.78,10611.959,-184.1790000000001,0.9826442035820153,-1
11361,10843.255,11034.38,-191.125,0.9826791355744501,-1
11362,6497.8809999999985,6937.69,-439.8090000000011,0.936605844308408,3
11363,9545.959,8621.959,924.0,1.1071682201225963,3
11364,16001.232,15146.092,855.1399999999994,1.0564594484174532,-1
11365,5081.557,5081.557,0.0,1.0,3
11366,9364.375,9533.61,-169.23500000000058,0.9822485920863135,3
11367,6038.6,6456.21,-417.6099999999997,0.935316540199281,3
11368,8497.346,7668.376999999998,828.9690000000019,1.1081022750968037,3
11369,8483.461,7673.335,810.1259999999993,1.1055767798486575,3
11370,12568.303999999998,11841.311000000003,726.9929999999949,1.0613946378065735,-1
11371,6138.133000000002,6138.133000000002,0.0,1.0,3
11372,11204.862,11391.6,-186.7380000000012,0.9836073949225744,-1
11373,4960.268,5309.531,-349.2629999999999,0.9342196137474289,3
11374,9882.561,9014.453,868.1080000000002,1.0963017944627367,3
11375,16081.31,15256.77,824.539999999999,1.0540442046383343,-1
11376,6132.219,6132.219,0.0,1.0,3
11377,9599.355,9770.258,-170.90300000000025,0.9825078314206237,3
11378,8868.166,8069.699,798.4669999999996,1.0989463175764052,3
